snomed_id,name,display_name,synonyms,level_concept,type_concept,type_information,active
370143000,Major depressive disorder,Major depressive disorder (disorder),"['Major depressive disorder (disorder)', 'Major depressive disorder', 'Major depression']",granular,Disorder,SelfHistory,
37031009,Motion sickness,Motion Sickness,"['Motion sickness', 'Travel sickness', ""Riders' vertigo"", 'Motion sickness (finding)']",granular,Disorder,SelfHistory,
37042000,Guttate psoriasis,Guttate psoriasis,"['Guttate psoriasis', 'Psoriasis guttata', 'Guttate psoriasis (disorder)']",granular,Disorder,SelfHistory,
370984003,Removal of calculus from urinary bladder by incision,urinary cystolithotomy,"['Removal of calculus from urinary bladder by incision (procedure)', 'Removal of calculus from urinary bladder by incision', 'Lithotomy of urinary bladder', 'Removal of calculus from bladder by incision', 'Urinary cystolithotomy', 'Open removal of bladder calculus']",granular,Procedure,SelfHistory,
370992007,Disorder of lipoprotein storage and metabolism,Dyslipidemia,"['Disorder of lipoprotein storage and metabolism', 'Disorder of lipoprotein storage and metabolism (disorder)']",group,Disorder,SelfHistory,
371040005,Thrombotic stroke,Thrombotic stroke (disorder),"['Thrombotic stroke (disorder)', 'Thrombotic stroke']",granular,Disorder,SelfHistory,
371081002,Arthritis of knee,Arthritis of knee (disorder),"['Arthritis of knee (disorder)', 'Arthritis of knee']",granular,Disorder,SelfHistory,
371087003,Ulcer of foot due to diabetes mellitus,Diabetic foot ulcer,"['Diabetic foot ulcer', 'Ulcer of foot due to diabetes mellitus (disorder)', 'Ulcer of foot due to diabetes mellitus']",granular,Disorder,SelfHistory,
37110009,Galactorrhea not associated with childbirth,Galactorrhoea,"['Galactorrhea not associated with childbirth', 'Milk from non-pregnant breast', 'Inappropriate lactation', 'Inappropriate production of milk', 'Galactorrhoea not associated with childbirth', 'Galactorrhea not associated with childbirth (disorder)']",,Finding,SelfHistory,
371186005,Amputation of toe,amputation of toe,"['Amputation of toe (procedure)', 'Amputation of toe']",granular,Procedure,SelfHistory,
371405004,Disorder of eye proper,Eye Disorders,"['Disorder of eye proper (disorder)', 'Disorder of eye', 'Disease of eyeball', 'Disorder of globe', 'Disorder of eyeball', 'Eye disorder', 'Disorder of eye proper']",group,Disorder,SelfHistory,
371587008,Repair of inguinal hernia,Eye Surgeries,"['Repair of inguinal hernia', 'Repair of inguinal hernia (procedure)']",group,Procedure,SelfHistory,
3716002,Goiter,Goiter,"['Goiter', 'Enlargement of thyroid', 'Struma of thyroid', 'Thyromegaly', 'Goitre', 'Swelling of thyroid gland', 'Thyroid enlargement', 'Struma - goitre', 'Struma - goiter', 'Goiter (disorder)', 'Thyroid goiter', 'Thyroid goitre']",granular,Disorder,SelfHistory,
371631005,Panic disorder,Panic disorder (disorder),"['Panic disorder (disorder)', 'Panic disorder', 'Episodic paroxysmal anxiety disorder']",granular,Disorder,SelfHistory,
371804009,Left main coronary artery disease,Left main coronary artery disease (disorder),"['Left main coronary artery disease (disorder)', 'Left main coronary artery disease']",granular,Disorder,SelfHistory,
371807002,Atypical angina,Atypical angina (disorder),"['Atypical angina (disorder)', 'Atypical angina']",granular,Disorder,SelfHistory,
372130007,Malignant neoplasm of skin,Skin Cancer,"['Malignant neoplasm of skin (disorder)', 'Malignant neoplasm of skin', 'Skin cancer', 'Cancer of skin']",granular,Disorder,SelfHistory,
3723001,Arthritis,Arthritis,"['Arthritis', 'Arthritis (disorder)', 'Joint inflammation', 'Inflammatory arthritis']",group,Disorder,SelfHistory,
37280007,Absent reflex,Areflexia,"['Absent reflex', 'Absence of reflex', 'Areflexia', 'Absent reflex (finding)']",,Finding,SelfHistory,
37320007,Acquired absence of teeth,Acquired absence of teeth,"['Acquired absence of teeth', 'Loss of teeth', 'Acquired edentia', 'Loss of teeth - acquired', 'Teeth missing', 'Acquired absence of teeth (disorder)']",granular,Disorder,SelfHistory,
373385008,Surgical repair of head and neck structure,surgical repair of head and neck structure,"['Surgical repair of head and neck structure (procedure)', 'Surgical repair of head and neck structure']",group,Procedure,SelfHistory,
37356005,Myoclonic seizure,Myoclonic seizures,"['Myoclonic seizures', 'Myoclonic seizure', 'Myoclonic seizure (disorder)']",granular,Disorder,SelfHistory,
373600006,Multiple bruising,Multiple bruising,"['Multiple bruising (finding)', 'Multiple bruising']",,Finding,SelfHistory,
37372002,Upper gastrointestinal hemorrhage,Upper gastrointestinal hemorrhage,"['Upper gastrointestinal hemorrhage', 'Upper gastrointestinal bleeding', 'Upper GI hemorrhage', 'Upper GI bleeding', 'Upper GI haemorrhage', 'Upper gastrointestinal haemorrhage', 'Upper gastrointestinal hemorrhage (disorder)', 'Upper GI - gastrointestinal haemorrhage', 'Upper GI - gastrointestinal hemorrhage']",granular,Disorder,SelfHistory,
3738000,Viral hepatitis,Viral hepatitis,"['Viral hepatitis', 'VH - Viral hepatitis', 'Viral hepatitis (disorder)']",group,Disorder,SelfHistory,
373909009,Choking sensation,Choking sensation,"['Choking sensation (finding)', 'Choking sensation', 'Sense of suffocation', 'Choking feeling', 'Feeling of suffocation']",,Finding,SelfHistory,
373945007,Pericardial effusion,Pericardial effusion (disorder),"['Pericardial effusion (disorder)', 'Pericardial effusion']",granular,Disorder,SelfHistory,
37471005,Extrinsic allergic alveolitis,Extrinsic allergic alveolitis,"['Extrinsic allergic alveolitis', 'Extrinsic allergic bronchiolo-alveolitis', 'Hypersensitivity pneumonia', 'Allergic alveolitis', 'Allergic pneumonitis', 'Allergic interstitial pneumonitis', 'Hypersensitivity pneumonitis', 'EAA - Extrinsic allergic alveolitis', 'Extrinsic allergic alveolitis (disorder)', 'Bagpipe lung']",granular,Disorder,SelfHistory,
3760d234dfd5fac19558db4c9ba8fcc9,Heavy feeling,Heavy sensation in testicles,"['Heavy feeling', 'Heavy feeling (finding)', 'Heaviness sensation']",,Finding,SelfHistory,
37785001,Patellar tendonitis,Patellar tendonitis,"['Patellar tendonitis', 'Patellar tendonitis (disorder)']",granular,Disorder,SelfHistory,
37796009,Migraine,Migraine,"['Migraine', 'Migraine (disorder)']",granular,Disorder,SelfHistory,
37871000,Acute hepatitis,Acute hepatitis,"['Acute hepatitis', 'Acute hepatitis (disorder)']",granular,Disorder,SelfHistory,
37981002,Allergic bronchopulmonary aspergillosis,Allergic bronchopulmonary aspergillosis,"['Allergic bronchopulmonary aspergillosis', 'Allergic bronchopulmonary aspergillosis (disorder)', 'ABPA - Allergic bronchopulmonary aspergillosis']",granular,Disorder,SelfHistory,
37b347fac3b4c90257e20100e3fbce21,Musset's sign,Bobbing of the head,"[""Musset's sign"", ""Musset's sign (finding)"", 'Musset sign']",,Finding,SelfHistory,
38101003,Hypermetropia,Hypermetropia,"['Hypermetropia', 'Hyperopia', 'Farsightedness', 'Hypermetropia (disorder)', 'Longsightedness', 'Longsighted']",granular,Disorder,SelfHistory,
38102005,Cholecystectomy,cholecystectomy,"['Cholecystectomy', 'Excision of gallbladder', 'Gallbladder excision', 'Cholecystectomy (procedure)', 'Removal of gallbladder']",granular,Procedure,SelfHistory,
38160000,Abnormal voice,Abnormal voice,"['Abnormal voice', 'Abnormal voice (finding)']",,Finding,SelfHistory,
38192004,Incision of ovary,ovariotomy,"['Incision of ovary', 'Oophorotomy', 'Incision of ovary (procedure)', 'Ovariotomy']",granular,Procedure,SelfHistory,
38341003,"Hypertensive disorder, systemic arterial",Hypertension,"['High blood pressure', 'Hypertensive vascular disease', 'Hypertensive vascular degeneration', 'Hypertension', 'BP - High blood pressure', 'Systemic arterial hypertension', 'HBP - High blood pressure', 'HT - Hypertension', 'High blood pressure disorder', 'BP+ - Hypertension', 'Hypertensive disorder, systemic arterial (disorder)', 'Hypertensive disorder', 'HTN - Hypertension', 'Hypertensive disorder, systemic arterial']",granular,Disorder,SelfHistory,
38343000,Vaginal pain,Vaginal pain,"['Pain in vagina', 'Vaginal pain', 'Vaginal pain (finding)']",,Finding,SelfHistory,
38362002,Dengue,Dengue fever,"['Dengue', 'Dengue fever', 'Breakbone fever', 'Dengue (disorder)']",group,Disorder,SelfHistory,
38394007,Chronic purulent otitis media,Chronic purulent otitis media,"['Chronic purulent otitis media', 'Chronic suppurative otitis media', 'Chronic otitis media with effusion, purulent', 'CSOM - Chronic suppurative otitis media', 'Chronic secretory otitis media, purulent', 'Otitis media with effusion - purulent', 'Chronic otitis media with perforation', 'Chronic purulent otitis media (disorder)']",granular,Disorder,SelfHistory,
38403006,Vertigo of central origin,Vertigo of central origin,"['Vertigo of central origin', 'Vertigo of central origin (disorder)']",granular,Disorder,SelfHistory,
38433004,No sensitivity to pain,Loss of pain sensation,"['Analgesia', 'Absence of sensibility to pain', 'No sensitivity to pain', 'No sensitivity to pain (finding)', 'Anaesthesia to pain', 'Anesthesia to pain', 'Feels no pain', 'Absence of pain sensation']",,Finding,SelfHistory,
384641003,Repair of mitral valve,mvr - mitral valve repair,"['Repair of mitral valve (procedure)', 'Repair of mitral valve', 'MVR - Mitral valve repair']",granular,Procedure,SelfHistory,
384642005,Mitral valvuloplasty,mitral valvoplasty,"['Mitral valvuloplasty (procedure)', 'Mitral valvuloplasty', 'Mitral valvoplasty', 'MVP - Mitral valvoplasty', 'Valvuloplasty of mitral valve']",granular,Procedure,SelfHistory,
384643000,Repair of tricuspid valve,tvp - tricuspid valve plasty,"['Repair of tricuspid valve (procedure)', 'Repair of tricuspid valve', 'TVR - Tricuspid valve repair', 'TVP - Tricuspid valve plasty', 'Tricuspid valvoplasty', 'Tricuspid valvuloplasty']",granular,Procedure,SelfHistory,
38475003,"Tympanoplasty with mastoidotomy, with ossicular chain reconstruction","tympanoplasty with mastoidotomy, with ossicular chain reconstruction","['Tympanoplasty with mastoidotomy, with ossicular chain reconstruction', 'Tympanoplasty with mastoidotomy, with ossicular chain reconstruction (procedure)']",granular,Procedure,SelfHistory,
38507005,Cholecystopexy,cholecystopexy,"['Cholecystopexy', 'Cholecystopexy (procedure)']",granular,Procedure,SelfHistory,
385494008,Hematoma,Hematoma (disorder),"['Hematoma (disorder)', 'Haematoma', 'Hematoma']",granular,Disorder,SelfHistory,
3855007,Disorder of pancreas,Pancreatic Disease,"['Disorder of pancreas', 'Disorder of pancreas (disorder)']",group,Disorder,SelfHistory,
386194005,Cystolitholapaxy,cystolitholapaxy,"['Cystolitholapaxy (procedure)', 'Cystolitholapaxy', 'Litholapaxy of bladder calculus']",granular,Procedure,SelfHistory,
386200002,Removal of calculus of renal pelvis through percutaneous nephrostomy,pcnl - percutaneous nephrolithotomy,"['Removal of calculus of renal pelvis through percutaneous nephrostomy (procedure)', 'Removal of calculus of renal pelvis through percutaneous nephrostomy', 'Percutaneous nephrolithotomy', 'Percutaneous removal of kidney calculus', 'PCN - Percutaneous nephrolithotomy', 'PCNL - Percutaneous nephrolithotomy']",granular,Procedure,SelfHistory,
386207004,Temporomandibular joint-pain-dysfunction syndrome,Temporomandibular joint-pain-dysfunction syndrome (disorder),"['Temporomandibular joint-pain-dysfunction syndrome (disorder)', 'Temporomandibular joint-pain-dysfunction syndrome', 'TMJ syndrome', ""Costen's syndrome"", 'Mandibular dysfunction', ""Costen's complex"", 'Temporomandibular joint pain dysfunction syndrome', 'Snapping jaw', 'TMJPDS - Temporomandibular joint pain dysfunction syndrome', 'Myofascial pain - dysfunction syndrome of TMJ']",granular,Disorder,SelfHistory,
386556002,Repair of middle ear,tympanoplasty,"['Repair of middle ear (procedure)', 'Repair of middle ear', 'Plastic repair of middle ear', 'Tympanoplasty', 'Middle ear otoplasty']",granular,Procedure,SelfHistory,
386617003,Digestive system finding,Gastrointestinal health,"['Digestive system finding (finding)', 'Digestive system finding', 'Digestive system observation']",system,Finding,SelfHistory,
386634006,Bilateral orchidectomy,bilateral orchidectomy,"['Bilateral orchidectomy (procedure)', 'Bilateral orchidectomy', 'Bilateral excision of testes', 'Bilateral removal of testes', 'Surgical male castration']",granular,Procedure,SelfHistory,
386639001,Termination of pregnancy,Termination of pregnancy,"['Termination of pregnancy (procedure)', 'Termination of pregnancy', 'TOP - Termination of pregnancy', 'Abortion']",group,Procedure,SelfHistory,
386649003,Partial hip replacement by prosthesis,prosthetic hemiarthroplasty of the hip,"['Partial hip replacement by prosthesis (procedure)', 'Partial hip replacement by prosthesis', 'Prosthetic hemiarthroplasty of the hip']",granular,Procedure,SelfHistory,
386689009,Hypothermia,Hypothermia,"['Hypothermia (finding)', 'Hypothermia', 'Body temperature below normal', 'Decreased body temperature', 'State of hypothermia', 'Temperature subnormal']",,Finding,SelfHistory,
386692008,Menorrhagia,Menorrhagia,"['Menorrhagia (finding)', 'Menorrhagia', 'Hypermenorrhoea', 'Hypermenorrhea', 'Flooding during periods', 'Heavy period', 'Profuse menstrual flow', 'Heavy periods', 'Heavy menstrual bleeding']",,Finding,SelfHistory,
386702006,Victim of abuse,Victim of abuse,"['Victim of abuse (finding)', 'Victim of abuse', 'Battered person syndrome', 'Abuse', 'Abused person']",,Finding,SelfHistory,
386718000,Endoscopic retrograde cholangiopancreatography,ercp,"['Endoscopic retrograde cholangiopancreatography (procedure)', 'Endoscopic retrograde cholangiopancreatography', 'ERCP - Endoscopic retrograde cholangiopancreatography', 'ERCP', 'Endoscopic retrograde choledochopancreatography']",granular,Procedure,SelfHistory,
386787002,Ureterorenoscopy,ureterorenoscopy,"['Ureterorenoscopy (procedure)', 'Ureterorenoscopy', 'URS - Ureterorenoscopy']",granular,Procedure,SelfHistory,
386792000,Transurethral resection of bladder neoplasm,turbt - transurethral resection of bladder tumor,"['Transurethral resection of bladder neoplasm (procedure)', 'Transurethral resection of bladder neoplasm', 'TURT - Transurethral resection of bladder tumour', 'Transurethral resection of bladder tumour', 'TURBT - Transurethral resection of bladder tumour', 'TURBT - Transurethral resection of bladder tumor', 'TURT - Transurethral resection of bladder tumor', 'Transurethral resection of bladder tumor']",granular,Procedure,SelfHistory,
386802000,Endometrial biopsy,endometrial biopsy,"['Endometrial biopsy (procedure)', 'Endometrial biopsy', 'EB - Endometrial biopsy', 'Endometrial sampling']",granular,Procedure,SelfHistory,
386806002,Impaired cognition,Impaired cognition,"['Impaired cognition (finding)', 'Impaired cognition', 'Cognitive impairment', 'Cognitive disturbance', 'Cognitive dysfunction', 'Cognitive decline', 'Cognitive deficit']",,Finding,SelfHistory,
386807006,Memory impairment,Memory impairment,"['Memory impairment (finding)', 'Memory impairment', 'Memory deficit', 'Memory dysfunction', 'Impaired memory', 'Dysmnesia', 'Memory problem', 'Poor memory', 'Bad memory', 'Disturbance of memory']",,Finding,SelfHistory,
386831001,Endoscopy of stomach,gastroscopy,"['Endoscopy of stomach (procedure)', 'Endoscopy of stomach', 'Gastroscopy']",granular,Procedure,SelfHistory,
387603000,Impairment of balance,Imbalance,"['Impairment of balance (finding)', 'Impairment of balance', 'Problem with balance', 'Balance impairment']",,Finding,SelfHistory,
387717002,Ureteroscopy,ureteroscopy,"['Ureteroscopy (procedure)', 'Ureteroscopy', 'Cystoscopy of ureter', 'Ureteroscopic operation', 'Cystoureteroscopy', 'Endoscopy of ureter', 'Endoscopic ureter operation']",granular,Procedure,SelfHistory,
